,@type,@context,name,numberOfRooms,url,floorSize.@type,floorSize.@context,floorSize.value,address.@type,address.@context,address.streetAddress,address.addressLocality,address.addressRegion,address.postalCode,geo.@type,geo.@context,geo.latitude,geo.longitude,Type:,Year built:,Heating:,Cooling:,Parking:,HOA:,Price/sqft:,listing_desc,Lot:,Interior details,Bedrooms: ,Bathrooms: ,Full bathrooms: ,3/4 bathrooms: ,1/2 bathrooms: ,Utilities / Green Energy Details,Internet and tv: ,Sunscore: ,Sun Number™:,1/4 bathrooms: ,Construction details
1020,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '2077 Creek Hill Rd, Lancaster, PA 17601'}",{0: 4},{0: '/homedetails/2077-Creek-Hill-Rd-Lancaster-PA-17601/9724917_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '2,760'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '2077 Creek Hill Rd'},{0: 'Lancaster'},{0: 'PA'},{0: '17601'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.070726},{0: -76.244834},{0: 'Single Family'},{0: '1988'},{0: 'Heat pump'},{0: 'Central'},{0: '2 spaces'},,{0: '$206'},"{0: 'Harry Black custom built home in beautiful country setting with farmland views. Ideal location near Routes 23, 30 and 222; 20 minutes to turnpike. Conestoga Valley School District. Unfinished basement with 8-foot ceiling for future living area. Remodeled kitchen and bathrooms.'}",{0: '2 acres'},,,,,,,,,,,,
1021,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '56 Northview Dr, Lancaster, PA 17601'}",{0: 4},{0: '/homedetails/56-Northview-Dr-Lancaster-PA-17601/9753619_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '3,718'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '56 Northview Dr'},{0: 'Lancaster'},{0: 'PA'},{0: '17601'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.093805},{0: -76.312277},{0: 'Single Family'},{0: '1965'},{0: 'Forced air'},{0: 'Central'},{0: '7 spaces'},{0: 'None'},{0: '$94'},"{0: ""Fantastic 2 story Colonial in highly sought after Blossom Hill! This well cared for home features 4 large bedrooms, 3 full baths, spacious and bright living room, den with fireplace, finished lower level and oversized 2-car garage with attic storage situated on a nice sized corner lot. Home has just been freshly painted with beautifully refinished hardwood floors. This wonderful property is in the heart of Lancaster, minutes from Manheim Township's School Campus, all the major highways and downtown Lancaster City. Open this Sunday from 1-3pm!""}",{0: '0.3 acres'},,,,,,,,,,,,
1022,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '104 Pinnacle Point Dr, Lancaster, PA 17601'}",{0: 3},{0: '/homedetails/104-Pinnacle-Point-Dr-Lancaster-PA-17601/9718763_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,956'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '104 Pinnacle Point Dr'},{0: 'Lancaster'},{0: 'PA'},{0: '17601'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.065204},{0: -76.379398},{0: 'Townhouse'},{0: '1990'},{0: 'Heat pump'},{0: 'Central'},{0: '2 spaces'},,{0: '$115'},"{0: 'Great Hempfield Townhouse! 3 Bedrooms, lower level family room. Oversized 2 car garage. Front deck and back patio. Kitchens and bathrooms all updated over the last year. Seller is a licensed real estate agent in PA.'}","{0: '4,356 sqft'}",,,,,,,,,,,,
1023,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '413 Chowning Pl, Lancaster, PA 17601'}",{0: 4},{0: '/homedetails/413-Chowning-Pl-Lancaster-PA-17601/9753027_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '3,033'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '413 Chowning Pl'},{0: 'Lancaster'},{0: 'PA'},{0: '17601'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.099145},{0: -76.330118},,,,,,,,"{0: 'This 3033 square foot single family home has 4 bedrooms and 4.0 bathrooms. It is located at 413 Chowning Pl Lancaster, Pennsylvania.'}",,,,,,,,,,,,,
1024,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '1540 Eden Rd, Lancaster, PA 17601'}",{0: 4},{0: '/homedetails/1540-Eden-Rd-Lancaster-PA-17601/2091386198_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '2,824'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '1540 Eden Rd'},{0: 'Lancaster'},{0: 'PA'},{0: '17601'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.069712},{0: -76.274977},{0: 'Single Family'},{0: '2019'},"{0: 'Forced air, Heat pump'}",{0: 'Central'},{0: '3 spaces'},{0: 'None'},{0: '$172'},"{0: ""GORGEOUS CUSTOM BUILT BY LANCASTER HOME BUILDERS ON .59 ACRE LOT IN WELL ESTABLISHED COUNTRY CLUB ESTATES AREA. 9' CEILINGS ON MAIN LEVEL HOME FEATURES A RARE 1ST FLOOR BEDROOM WITH PRIVATE BATH COULD BE USED AS IN-LAW QUARTERS OR EVEN A PRIVATE OFFICE FIREPLACE AND COFFERED CEILING IN FAMILY ROOM CUSTOM KITCHEN WITH 6' ISLAND, GRANITE COUNTER-TOPS AND SS APPLIANCES 2ND FLR MASTER SUITE FEATURES A GRAND SITTING AREA, SPACIOUS WALK-IN CLOSET AND PRIVATE BATH WITH A WALK IN CERAMIC TILE SURROUND SHOWER AND A LARGE SOAKER TUB 3 ADDITIONAL BEDROOMS UPSTAIRS.""}",{0: '0.59 acres'},,,,,,,,,,,,
1025,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '101 Roundtop Dr, Lancaster, PA 17601'}",{0: 3},{0: '/homedetails/101-Roundtop-Dr-Lancaster-PA-17601/67575015_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '3,448'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '101 Roundtop Dr'},{0: 'Lancaster'},{0: 'PA'},{0: '17601'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.059017},{0: -76.366604},{0: 'Single Family'},{0: '2005'},"{0: 'Baseboard, Forced air'}",{0: 'Central'},{0: '2 spaces'},{0: '$66/month'},{0: '$119'},"{0: ""Beautiful log sided home right in Hempfield close to everything but backs up to the woods. Great private home with lots of neat living space. A must see to appreciate! There are acres of woods of open space surround this home sitting on a private road for 8 homes. This log sided home, built by Sam Beiler Builders, has a very open floorplan with see-through staircases all with natural wood. Every door is totally real wood, not a hollow door. There is an upstairs loft with pine floors that opens to the great room below. The kitchen is large with an eat-in area that is 12X10. The screened-in porch opens into the kitchen and is very private. There is a large oversized 2 car garage, with openers. The lot is maturely landscaped and some of the lot is wooded. The basement has been finished off and has daylight outside entrance with double doors. Most of the basement is finished. This truly is a must-see home for someone looking for a unique and beautifully built home full of high-quality extra's.""}",{0: '0.78 acres'},,,,,,,,,,,,
1026,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '500 Royer Dr, Lancaster, PA 17601'}",{0: 5},{0: '/homedetails/500-Royer-Dr-Lancaster-PA-17601/104383573_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '4,502'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '500 Royer Dr'},{0: 'Lancaster'},{0: 'PA'},{0: '17601'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.08385},{0: -76.28778},{0: 'Single Family'},{0: '2009'},{0: 'Forced air'},{0: 'Central'},{0: '2 spaces'},{0: '$33/month'},{0: '$115'},"{0: ""Award winning, gorgeous builder's model home. Home features tons of upgrades, three closets in the master bedroom anda bonus first floor sunroom. Designer colors, luxury fixtures. Completely finished basement with granite and SS appliances in kitchen, hardwoods throughout and beautiful full bath.""}","{0: '8,712 sqft'}",,,,,,,,,,,,
1027,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '2336 Woodwick Rd, Lancaster, PA 17601'}",{0: 8},{0: '/homedetails/2336-Woodwick-Rd-Lancaster-PA-17601/9754864_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '11,348'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '2336 Woodwick Rd'},{0: 'Lancaster'},{0: 'PA'},{0: '17601'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.092168},{0: -76.307263},,,,,,,,"{0: 'Marvel at this one of a kind castle-like estate nestled in a graceful wooded lot. This stately 8 bedroom, 9 total bath Manheim Township masterpiece is a once in a lifetime opportunity to be the king or queen of your manor. An elegant circular driveway opens up to private and beautifully landscaped woods, which surround this majestic stone home. A large wooden door welcomes you into the charming and stylish grand room with eclectic mercer tile, fireplace and large bay windows for great natural lighting. The sophisticated kitchen boasts hardwood flooring and one of two dinning rooms. It features lovely custom cabinetry, a large center island with breakfast bar and a unique kitchen fireplace. This space is ideal for family gatherings, friendly entertaining and delicious spreads. For more formal gatherings, the formal dining room is stunning with a striking chandelier and plenty of space for a long, elegant dining table.The master suite is simply enchanting with wooden trey ceiling, raised platform for a king-sized or larger bed and its own fireplace. A refined wooden staircase leads down to a must see private bath suite, which includes a large sitting room with fireplace, marble flooring, a centralized whirlpool tub surrounded by wooden columns as well as wooden closets, ceiling and detailing throughout. The remaining suites are spacious and comfortable with their own full bathrooms and sitting rooms. A convenient loft space in the upper lever is perfect for a game room. The beautifully finished basement features a stone fireplace, wooden built-in cabinetry and entertainment center, a charming wine cellar and exercise rooms. The exterior the grounds are breathtaking with impeccable landscaping, stone walkways, a fountain, gardens, patio and large deck to enjoy a quiet retreat in nature or entertain guests. A classic backyard and three-car attached garage complete this unique property which is nothing short of a work of art.'}",,,,,,,,,,,,,
1028,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '829 Rohrerstown Rd, Lancaster, PA 17601'}",{0: 4},{0: '/homedetails/829-Rohrerstown-Rd-Lancaster-PA-17601/9719383_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,434'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '829 Rohrerstown Rd'},{0: 'Lancaster'},{0: 'PA'},{0: '17601'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.055614},{0: -76.358529},{0: 'Single Family'},{0: '1910'},{0: 'Baseboard'},{0: 'None'},{0: '2 spaces'},,{0: '$158'},"{0: 'Great opportunity for home with large .87 acre lot in E. Hempfield Twp. Central Lancaster County Location. This is a ""Fixer-Upper"" Opportunity. Deep Lot. Being sold as is.'}",{0: '0.9 acres'},,,,,,,,,,,,
1029,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '2246 Lititz Pike, Lancaster, PA 17601'}",{0: 5},{0: '/homedetails/2246-Lititz-Pike-Lancaster-PA-17601/54233871_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '2,276'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '2246 Lititz Pike'},{0: 'Lancaster'},{0: 'PA'},{0: '17601'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.086556},{0: -76.307138},{0: 'Single Family'},{0: '1933'},{0: 'Other'},{0: 'Central'},{0: '6 spaces'},{0: 'None'},{0: '$145'},"{0: ""What a perfect blend of old and new in this unique home in Manheim Township. The front of the brick home has a beautiful large porch perfect for relaxing. Inside you'll find hardwood floors, stone fireplace ,an updated kitchen and spacious dining room. The upstairs features 3 bedrooms with ceiling fans and an updated bathroom .The next level was used as a bedroom and has hardwood floors.At the rear of the home there is an entrance to the addition that was put on in 2014. The addition has an open concept kitchen, dining room and living room .It also has a master bedroom ,full bath and walk -in closet all with cool central air. Both the addition and main home have separate entrances.Behind the addition ,you will find a detached 2 car garage with plenty of parking. To top it off, there is a large yard ready for a new owner!!""}",{0: '0.43 acres'},,,,,,,,,,,,
1030,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '440 Buch Ave, Lancaster, PA 17601'}",{0: 4},{0: '/homedetails/440-Buch-Ave-Lancaster-PA-17601/9753486_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '3,117'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '440 Buch Ave'},{0: 'Lancaster'},{0: 'PA'},{0: '17601'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.094382},{0: -76.332093},{0: 'Single Family'},{0: '1980'},"{0: 'Forced air, Other'}",{0: 'Central'},{0: '2 spaces'},,{0: '$165'},"{0: ""On a pristine 2.7 acre lot in Manheim Township stands this brick gem featuring 4 bedrooms, 2 full and 2 half baths, and over 3100 square feet. As you walk up the brick walkway and through the front door into the welcoming foyer there is easy access to the cozy living room that overlooks the front yard and the formal dining room complete with hardwood floors and a chair rail. The kitchen is spacious with space for a sitting room or a breakfast area. Cooking is a breeze with a large center island with electric cook top, a set of double wall ovens, and a large sink. The island is surrounded by granite counter tops and an abundance of cabinet space. Adjacent the kitchen is a lovely family room complete with a brick, wood burning fireplace with built-in cabinets on each side. A main highlight of the main floor is the oversized sunroom. Through a set of French doors from the kitchen, the sunroom inspires with a wall of windows overlooking the wooded backyard, and also features skylights and has access to the backyard. The upper level hosts 4 bedrooms and 2 full baths including the sizable owner's suite featuring an oversized walk-in closet with built-in storage for easy organization. Each of the other bedrooms are spacious and have a nice sized closet. The lower level is unfinished but has loads of potential with large rooms for storage, a workshop, or even an-in home gym and play area. An attached oversized 2-car garage allows for extra storage and has a staircase that leads up to bonus room with skylights that could be a living quarters, a hobby room, or rec room. Excellent location close to Overlook Park and Golf Course, Lititz, and Lancaster City.""}",{0: '2.7 acres'},,,,,,,,,,,,
1031,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '1332 Stillwater Rd, Lancaster, PA 17601'}",{0: 5},{0: '/homedetails/1332-Stillwater-Rd-Lancaster-PA-17601/9759719_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '4,541'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '1332 Stillwater Rd'},{0: 'Lancaster'},{0: 'PA'},{0: '17601'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.08739},{0: -76.255368},{0: 'Single Family'},{0: '1989'},{0: 'Other'},{0: 'Central'},{0: '3 spaces'},,{0: '$127'},"{0: ""This spacious 5 bedroom Manheim Township home is situated on a cul-de-sac in a beautiful, historic neighborhood just a stone's throw away from several covered bridges while also offering the convenience of easy access to major highways. The beautiful, tiled sunroom and multiple patios feature stunning views of the Conestoga River, and provide ample space for outdoor entertaining. The mature landscaping and water features create a private and serene setting to enjoy throughout the day. Inside, you'll find a modern, open floor plan with upgraded kitchen featuring cherry cabinets, granite countertops, and tile backsplash. Hardwood flooring and detailed trim work highlight the first floor, which also includes a large formal living room that can also be used as an office. The double sided fireplace joins the family room and sunroom and creates a cozy retreat. The master suite features a large walk in closet and master bathroom complete with a jacuzzi, and the first floor guest suite provides another private living area. Downstairs features a fully finished basement with a built in theater and extra room for an office or gym. You'll love all that this home has to offer!""}",{0: '0.5 acres'},,,,,,,,,,,,
1032,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '2067 Creek Hill Rd, Lancaster, PA 17601'}",{0: 5},{0: '/homedetails/2067-Creek-Hill-Rd-Lancaster-PA-17601/9724918_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '3,700'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '2067 Creek Hill Rd'},{0: 'Lancaster'},{0: 'PA'},{0: '17601'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.070194},{0: -76.245336},{0: 'Single Family'},{0: '1989'},"{0: 'Heat pump, Other'}",{0: 'Central'},{0: '3 spaces'},,{0: '$182'},"{0: 'This spacious, 1.65 acre custom-built home features a large private backyard with lush landscaping. Kitchen features upgraded appliances and a new air conditioning and heating pump was recently installed. This home features a three car garage, two fireplaces, a central vac system, and was built by the top builder in Lancaster County, Due to Covid-19, serious buyers only please. Buyers Agents considered.'}",{0: '1.65 acres'},,,,,,,,,,,,
1033,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '367 Spring Haven Dr, Lancaster, PA 17601'}",{0: 4},{0: '/homedetails/367-Spring-Haven-Dr-Lancaster-PA-17601/104377967_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '3,121'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '367 Spring Haven Dr'},{0: 'Lancaster'},{0: 'PA'},{0: '17601'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.093636},{0: -76.327914},,,,,,,,"{0: 'This gorgeous ""Spring Haven"" two-story is a must see! Offering 4 bedrooms, 3.5 baths, 3-car garage, 2nd floor laundry, and over 3,000 sq.ft. of custom options and upgrades. A total open plan equipped with a gourmet kitchen; exquisite trim package throughout; private study; formal dining room, with a backlit coffered ceiling and wainscoting; and an expansive great room with a natural gas fireplace and decorative beams. The second floor offers a master suite with a superb bath and a large walk-in closet. Additionally, a private ensuite is offered to accommodate numerous options. This space would work well for a second master suite, teen space, or potentially an in-law suite. Two additional bedrooms, sharing a Jack-and-Jill bath, complete the second floor. A delightful and substantial rear deck, equipped with lighting and surround sound, showcase a fabulous outdoor entertaining area. This property is conveniently located, and just a short drive to schools, parks, shopping, health care and major travel routes.'}",,,,,,,,,,,,,
1034,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '2128 Colleens Way, Lancaster, PA 17601'}",{0: 6},{0: '/homedetails/2128-Colleens-Way-Lancaster-PA-17601/58757845_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '5,948'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '2128 Colleens Way'},{0: 'Lancaster'},{0: 'PA'},{0: '17601'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.074092},{0: -76.248225},{0: 'Single Family'},{0: '2002'},{0: 'Forced air'},{0: 'Central'},{0: '3 spaces'},,{0: '$151'},"{0: ""In the secluded neighborhood of Kolbacre Ridge, this hidden gem is a paradise for entertaining. Boasting 6 bedrooms, 5.5 baths, and nearly 6,000 square feet of living space, it is truly a marvel to see with your own eyes. The fenced in backyard features a jaw-dropping pool and a covered patio with a beautiful stone fireplace; accessible from the kitchen and via walkout in the finished lower level. From the first step inside, you're greeted with elegant arches, coffered ceilings, distinct wainscoting, and much more. Perfect for working from home are two sizeable studies, both of which lead to a stunning sunroom with surrounding windows that let in an abundance of natural lighting. Yet another highlight of the main floor is the newly renovated kitchen with an elegant coffered ceiling, stainless steel appliances, butler pantry, a large granite island, detailed tile backsplash, and a breakfast area overlooking the gorgeous pool and patio. Just off the kitchen is the family room with built ins and a warm gas fireplace. For more formal occasions, the dining room is second to none with a beautifully designed wallpaper pattern, tray ceiling, and an elegant chandelier with matching sconces. Moving down to the amazing lower level, you'll find a large wet bar with seating for 4+ people, a spacious entertainment area with room for a game table, a full bath, two bonus rooms (one of which could double as a bedroom), and walkout stairs to the backyard pool area. Elegant staircases lead to the second floor, home to an astounding owner's suite that includes a gas fireplace, 2 walk-in closets, coffered ceiling, and a private bath boasting a tile walk in shower, a platform soaking tub, and dual vanity with make-up station. Additionally, there are 4 spacious bedrooms, each with plenty of closet space and access to a Jack & Jill bath. There is also a bonus room that can be used for storage or even another private study. The third floor adds another bedroom and full bath, as well as a 21x15 loft. Inside and out, this house is an awe-inspiring home that needs to be seen to truly appreciate. It is located just minutes from Universal Athletic Club, The Lancaster Country Club, and Routes 222 and 30; making commutes a breeze for work.""}",{0: '0.65 acres'},,,,,,,,,,,,
1035,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '2601 Old Orchard Rd, Lancaster, PA 17601'}",{0: 4},{0: '/homedetails/2601-Old-Orchard-Rd-Lancaster-PA-17601/9756262_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '8,602'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '2601 Old Orchard Rd'},{0: 'Lancaster'},{0: 'PA'},{0: '17601'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.092814},{0: -76.254009},{0: 'Single Family'},{0: '1977'},{0: 'Other'},{0: 'Central'},{0: '3 spaces'},,{0: '$108'},"{0: ""Situated on a beautiful 1.7 acre mature lot in the peaceful neighborhood of Mondamin Farms, this home is truly unique and amazing! Prime Manheim Township location is close to everything. Spectacularly large four bedroom home offers over 8,600 square feet of living space. The home is highlighted by a spacious, light filled atrium with marble floors, coffered ceiling, and a wall of windows overlooking a massive patio and private back yard. You'll love the atrium for entertaining, dining or simply relaxing! Gather in the huge media/family room with a double-sided fireplace, lots of built-ins, cathedral ceiling, two full baths, and a built-in desk provides office space as well. The 1st floor owner's suite is a quiet retreat, and the private bath has a large walk-in tiled shower and a tub. There's potential for guest or in-law quarters in the finished lower level that includes a kitchen, full bath, family room, game area, fireplace, two additional rooms that can be used for office or bedroom space, plus a hobby or storage room. Wonderful kitchen with a large fireplace, built-in seating for a breakfast table, and an adjoining formal dining room. A second family/TV room offers another fireplace as well. The 2nd floor includes a bedroom with a private bath and two additional bedrooms that share a Jack & Jill bath. This home must be seen to be appreciated, don't wait to schedule a showing!""}",{0: '1.7 acres'},,,,,,,,,,,,
1036,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '829 Huntington Pl, Lancaster, PA 17601'}",{0: 3},{0: '/homedetails/829-Huntington-Pl-Lancaster-PA-17601/61209399_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '4,389'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '829 Huntington Pl'},{0: 'Lancaster'},{0: 'PA'},{0: '17601'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.061738},{0: -76.405173},{0: 'Single Family'},{0: '2003'},{0: 'Forced air'},{0: 'Central'},{0: '2 spaces'},{0: '$407/month'},{0: '$85'},"{0: ""Welcome to 829 Huntington Place, this stunning end unit and maintenance-free home sits in the quiet and picturesque neighborhood of Stonegate. Along with many upgrades within this condo, the entire exterior including, the windows, stucco, and roof is new and improved. As you enter the welcoming foyer you are greeted by a 2-story ceiling and tile floors. Off the foyer is a formal dining room with carpeting, tray ceilings, and crown molding. Conveniently located next to the dining room is a spacious kitchen with plenty of cabinet and counter space. Also in the updated kitchen, is an eating area and breakfast bar with granite countertops. Working from home is made easy with a private office with French doors. Down the hall is a fantastic great room built to entertain. It contains a large built-in wet bar to host family and friends, as well as a magnificent vaulted ceiling and beautiful gas fireplace. First floor living is made possible with a fantastic owner's suite. The large suite is luxurious with a fantastic vaulted ceiling and seating area as well as a walk-in closet with custom built-ins. The attached private bath boasts a wide dual vanity, tile floor, a stall shower, and a jetted tub that is perfect for relaxing after a long day. Also located on this floor is a half bath and laundry room. The second level has 2 spacious bedrooms that each have their own walk-in closets and share a full bath. The full bath contains an oversized vanity and a tub/shower combo. The sizable loft on the second floor has a view of both the great room and foyer and has plenty of natural light from skylights as well as an open walkway leading to additional seating space. The lower level is completely refinished to entertain. An oversized wet bar offers built in cabinets and plenty of space for a large gathering to watch your favorite sports teams. The in-home theater is comfortable with a sound system and raised seating area to view the screen. There is also ample room for a fitness area or play room. The unfinished portion of the lower level is a perfect storage area. The entertainment areas do not stop inside the house. There is a screened in porch off the great room that is ready to be enjoyed in the spring and summer along with a stone patio. Seen throughout the house are nice built-in speakers so you never have to stop listening to your favorite tunes no matter what room you are in. Along with a large driveway is a 2-car garage. This condo includes exterior and lawn maintenance as well as snow removal. This grand condo is located near major highways, shopping, Hempfield Rec, dining options, and much more! See this one-of-a-kind property for yourself today.""}",{0: 'No Data'},,,,,,,,,,,,
1037,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '142 Tanglewood Ln, Lancaster, PA 17601'}",{0: 4},{0: '/homedetails/142-Tanglewood-Ln-Lancaster-PA-17601/9754332_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,722'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '142 Tanglewood Ln'},{0: 'Lancaster'},{0: 'PA'},{0: '17601'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.103025},{0: -76.309763},{0: 'Single Family'},{0: '1978'},{0: 'Baseboard'},{0: 'Central'},{0: '1 space'},{0: '$8/month'},,"{0: ""Buy this foreclosure deal the right way. Jump on this HOT deal. Based on the data provided to Auction.com, we believe this property will have high return potential. Start by visiting our site, then login or create a free account, and save this property to receive important alerts. We'll let you know if the Est. Credit Bid has posted, when the property has cleared for sale, is postponed or canceled, and the property's winning bid amount if it sells. Auction.com is your source for 30,000+* discounted foreclosure and bank-owned properties and auction events nationwide. Find the best deals in your market now. *Based on data from August 2019.""}","{0: '6,969 sqft'}",,,,,,,,,,,,
1038,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '860 Hartman Station Rd, Lancaster, PA 17601'}",{0: 6},{0: '/homedetails/860-Hartman-Station-Rd-Lancaster-PA-17601/246002475_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '8,226'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '860 Hartman Station Rd'},{0: 'Lancaster'},{0: 'PA'},{0: '17601'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.071543},{0: -76.230193},{0: 'Single Family'},{0: '1880'},{0: 'Baseboard'},{0: 'None'},{0: '50 spaces'},,,"{0: 'This property is going to auction 10/31/20 at 12 Noon. Listed price is an opening bid only and is not indicative of final sales price. Terms: Down payment of $75,000 required day of auction. Settlement on or before 1/5/21. Transfer taxes to be paid by buyer. Real Estate taxes to be prorated.Beautiful Lancaster County farm setting. 16 acres, 2 unit farmhouse, finished basement.~'}",{0: '16 acres'},,,,,,,,,,,,
1039,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '146 Murry Hill Dr, Lancaster, PA 17601'}",{0: 5},{0: '/homedetails/146-Murry-Hill-Dr-Lancaster-PA-17601/9759676_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '3,016'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '146 Murry Hill Dr'},{0: 'Lancaster'},{0: 'PA'},{0: '17601'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.073441},{0: -76.304828},{0: 'Single Family'},{0: '1957'},"{0: 'Baseboard, Forced air'}","{0: 'Central, Wall'}",{0: '6 spaces'},,{0: '$114'},"{0: ""Welcome Home! Fully remodeled 5 bedroom, 4 full bathroom home located on a corner lot in highly desirable Manheim Township's Murry Hill area. This huge split level house has 5 levels! Top level is used entirely for a private master suite, complete with a walkout covered balcony, master bathroom and walk-in closet. Level 4 contains 3 large bedrooms and a full bathroom. The main level of home has an oversized eat-in kitchen with tons of cabinets and storage space and the living room has a wood burning fireplace and enclosed porch. The top levels of the home features refinished hardwood floors with tile in the kitchen, bathrooms and lover levels, in addition to new windows, roof, fixtures and fresh paint. Lower levels contain 2 more family rooms and 2 full bathrooms, laundry room, 2nd master bedroom (with its own full bathroom) and a 2nd kitchen. Lower levels can make the perfect in-law quarters or extra space for a large family. Entertain friends and family in the summertime on the private oversized screened patio. So much house to see! Schedule your showing today!""}",{0: '0.28 acres'},,,,,,,,,,,,
