id_hash,listing_desc
a60ffeb7-9a95-4924-abd4-9e9f42236c00,"Rare, hard to find, large lots in Denver, located in the desirable Cocalico School District. Surrounded by sweeping farmland views that will take your breath away! These lots are exclusive builder with Solid Rock Builder. With over 20 years of experience in all aspects of construction, Solid Rock Builder has a passion for building quality homes with your complete satisfaction being their biggest priority. You will not want to pass up these large lots and a builder with the experience and care to provide you with the house you deserve!"
d42f9ca0-8604-43f6-bb11-f1a7aac5d6b8,"Rare opportunity to own 37 acres adjoining Middle Creek Wildlife Refuge. Approved 2 lot subdivision subject to driveway installation. Excellent hunting area. Tree harvest possible. Perc tests approved. Minutes to Rt. 322, 222, 272 & PA turnpike. Buy all or part."
2b2e0e34-5f7a-4d96-a555-f822ec3ef98f,"Commercial development opportunity at a busy intersection. Zoning of General Commercial, C-1 provides many opportunities for development. Located at the intersection of Rt 272 and W. Church St. Site Plan available. Plan had been developed for an office building on half the parcel."
ae21192e-def7-4498-9dcf-9bc3ecd45226,"11 acres zoned General Commercial just off Rt. 272 in Stevens, PA. Great visibility with over 500 of road frontage. Located next to medical office complex. Possible uses include retail, office, medical, banks, c-store, auto and fast food. Water and sewer nearby. Price includes a 7 acre parcel and a 4 acre parcel."
19664701-b5bd-4f87-8ecd-d698f04dcf86,California ranch home in desirable small town Strasburg neighborhood. 1-story living. Open floor plan. Retro kitchen plus formal dining room. Large living room with lots of windows and stone fireplace. 3 Bedrooms. Finished lower level Family room for entertaining. 3-season sunroom. Hardwood floors under carpeting. New roof August 2020. Central air. Beautiful tree-lined flat backyard. Garage and wood shed. Extra storage.
4b4f5acd-e5a9-4ca4-9453-d600a2c56bf4,"Rare Lampeter Strasburg building lot open to ANY BUILDER!!! Almost 1 acre.....STANDARD PERK!! Rural setting, MAKE AN OFFER!"
ef5befde-748d-44a9-bbef-57f20f621755,"This 2202 square foot single family home has 4 bedrooms and 3.0 bathrooms. It is located at 205 S Shenk Ave Strasburg, Pennsylvania."
13e077b9-9c76-4582-aa0e-cc48d8b90615,"Click the video icon to tour home now. This one-of-a-kind property has been completely remodeled and is set on 2.3 acres that backs to farmland and is located just outside of downtown Strasburg. The first floor features tons of character like hardwood floors and crown molding, and also includes an updated kitchen with granite countertops and tile backsplash, as well as an office with a vaulted ceiling. The large family room has a woodstove and leads to the large two-tier Trex deck. The laundry room includes cubbies, cabinets, and a heated floor. Upstairs youll find the remodeled master suite. The bedroom features his/hers closets, and lead to the gorgeous master bathroom with a heated floor and tile shower. Outside you can relax by the heated Gunite saltwater pool with a waterfall, which also features a pool house with shower, grill, half bath, and kitchen. There is also a 2-story barn with 4 stalls with electric and heat and a 30x32 pole barn with electric. The property extends beyond the barn the whole way back to the adjacent farmland."
161fef37-e4f6-48df-bfff-b98df08259c0,"CHOOSE YOUR OWN BUILDER! One of the most desirable remaining open lots in Strasburg. Sitting on a tree-lined street, this .31 acre lot backs up to gorgeous preserved farmland. Minutes from the outlets & Strasburg Railroad, and nestled in a quiet community. Public water and sewer is available."
3d044397-c81b-4dde-a992-4310ec3477bf,"72 acre dairy farm with 4 bedroom brick house, double 9 Parabone milking parlor, 2-1500 gallon milk tanks, 144 stall free stall barn (80 x 240 diary barn/loafings area), 33 x 56 feed room, 26 x 52 tobacco barn, 42 x 88 bank barn, 40 x 130 heifer barn, 50 x 110 equipment shed, 2-20 ton grain bins, 4-silos (3-25 x 80, 1-20 x 60) with unloaders, 56,500 gallon manure pit, 14 x 34 storage shed, 3 bedroom double wide mobile home, approx. 58 acres tillable, highly productive Loam soil type. Farm is conveniently located for large transportation and farming equipment operation."
ba8b6038-fece-4bb0-bd7a-a603a0b58aaa,"This 2183 square foot single family home has 3 bedrooms and 2.0 bathrooms. It is located at 140 Precision Ave Strasburg, Pennsylvania."
e3a198b8-ce50-41fb-a076-7461b2066e6c,"NICE ,Wooded 1.55 Acre lot in LS schools/ any builder/ standard perk/ Lots 44-45-46 on the Char Mar Developement Plan. See documents!!!!!!!!!!!!!!!!!!! seller to approve house plans."
2dac5a54-9173-458f-bf8b-71abdb9a48c9,Rare LS lot open to any builder/plan to be approved by lot owner. Standard perk approved! Wow!!!!Lot# 43 on the plot plan!
e9a4146f-065a-4bdd-937e-90d72473a58d,"This 1080 square foot single family home has 3 bedrooms and 1.0 bathrooms. It is located at 1739 Beaver Valley Pike Strasburg, Pennsylvania."
241f6c48-8a3e-40fb-9e6b-15407d62e622,"This 1248 square foot single family home has 3 bedrooms and 1.0 bathrooms. It is located at 13 N Jackson St Strasburg, Pennsylvania."
03c0d480-b0a1-4d06-b0b8-5d25a8513430,Listing Agent
1f7a80ae-c1be-4953-b2fc-b6edbefe68af,"This home has one-of-a-kind, immaculate views of Lancaster Countys rolling hills farmland and the Susquehanna River. Expansive, panoramic vistas stretch for more than 30 miles West, South, and East spanning three counties and almost to the Maryland border. On Independence Day youll see 14 fireworks displays dotting the horizon and the landscapes in between. Youll watch storms advancing from miles away. Youll watch bald eagles float overhead on their way to the river. Each season brings new colors to a view which will never grow old. You will walk in the door to this lovely home and immediately feel at home. The one floor living gives you ease of moving from living room to kitchen without any stairs. The new renovations the owners have recently put into the home give you the time to make your familys favorite meals and relax to the peaceful country sounds. The high efficiency HVAC heating and cooling system will keep the whole family comfortable year round....The two main bathrooms have been recently been updated and a new state of the art water system installed recently The electrical panel was updated when the kitchen and bathrooms as part of the remodel. The home gives you the million dollar views and all the comforts plus is in an excellent school district. Home will not last long on the market. Take a look for yourself and make an offer!"
d61e3197-055c-4f95-90fc-0ba8679f2938,"This spacious detached single family home has over 2620 square foot in WASHINGTON BOROUGH Lancaster county. it has 3 bedrooms, 2 full bathroom, dinning room, sunroom, walking distance to the Susquehanna River that would provide your favorite water sport with boating and fishing needs, nice back yard, public sewer, partial gas heating, over size 1 car garage, there are endless potentials. Call today and come to see it."
2b7c3766-1eaf-48a4-8ae2-0ba31ccee205,"This 1356 square foot single family home has 3 bedrooms and 4.0 bathrooms. It is located at 1329 Central Manor Rd Washington Boro, Pennsylvania."
39d340d9-d5d7-400f-b9a3-40045c157f78,"This 752 square foot single family home has 4 bedrooms and 1.0 bathrooms. It is located at 28 Manor St Washington Boro, Pennsylvania."
991146d3-9c30-4a4e-b73f-2d193465918e,Adorable Cape Cod home on a corner lot in a quiet neighborhood in Willow Street. Nice screened-in porch to enjoy summer evenings. Two bedrooms on the 1st floor. Laundry in basement with hook-ups to move into the garage. One-year Home Warranty and 100% Money Back Guarantee included.
5339ac1e-9c84-412c-8087-76b0ea1e41ae,"This listing is a short sale. The list price is not a bank approved price. ABBA Loss Mitigation is professionally negotiating this transaction. At closing, the buy will pay a fee of $4,000 to ABBA Loss Mitigation for their services. See associated documents for a required addendum that must be signed by all parties and provided with any offer."
e870cbae-ffe8-450d-b12c-fe40cce9f1fa,"Home to be sold at a PUBLIC AUCTION on Saturday, August 22, 2020 at 11 am. Final price will be determined at the auction."
15f38d74-204c-4aa4-be41-f449bb953db9,"Need to see this updated Semi in Willow Street, New Kitchen Cabinets , with Island and Granite counter tops, All new appliances , New interior doors and hardware, Updated Bathroom and powder room, replacement windows, new carpet and vinyl laminate flooring . New roof in 2014. Large family room off the kitchen for relaxing and entertaining. Relax on the covered patio, off the dining area and kitchen. This property is ready to go just move in and enjoy ."
97648b43-1edd-4751-9098-2258024140eb,"One of kind custom contemporary home with attention to detail throughout. Situated on a picturesque lot overlooking farmland, youll enjoy the best of both worlds: a country setting, but just minutes to Lancaster City. Spacious master suite with two walk-in closets, balcony and large master bath with whirlpool tub. Convenient laundry adjacent to master suite. The well appointed kitchen includes attractive granite counters with a tile backsplash, updated appliances with an induction cooktop. Youll love the low maintenance exterior with composite decking and vinyl railings. Comfortable lower level family room with gas fireplace and small bar with wine fridge. Enjoy this peaceful setting from the screened porch or nicely landscaped patio, complete with outdoor kitchen area with sink. 3 car garage and large storage shed. Economical geothermal HVAC system. Available for one lucky new owner! Includes 1-year HMS Home Warranty for buyer."
5d8d0569-b0c4-44c8-89f7-00002d2398d0,"Buy this foreclosure deal the right way. Visit us at Auction.com, then login or create a free account to save this property and receive important alerts. Well let you know if the Est. Credit Bid has posted, when the property has cleared for sale, is postponed or canceled, and the propertys winning bid amount if it sells. Auction.com is your source for 30,000+* discounted foreclosure and bank-owned properties and auction events nationwide. Find the best deals in your market now. *Based on data from August 2019."
502e98bd-2760-40d6-b398-90e7fa640e22,"SPACIOUS FIRST FLOOR MASTER SUITE WITH SCREENED IN PORCH WITH COMPOSITE DECKING AND SECOND FLOOR PRIVATE GUEST SUITE WITH FULL BATH, LOFT AREA FOR DEN /OFFICE/SITTING AREA. FEATURES TONS OF NATURAL LIGHT, CATHEDRAL CEILING AND A LUXURIOUS FIRST FLOOR MASTER-SUITE, DOUBLE SINK FULL BATH, HIS AND HERS CLOSETS, LAUNDRY AREA. LIVING ROOM OPEN TO THE LOFT ABOVE. NEW GRANITE KITCHEN COUNTERS, SUNNY DINING AREA OFF KITCHEN. HAS DEN, OFFICE OR SITTING ROOM FOR UPSTAIRS GUEST SUITE WITH CLOSETS AND DOUBLE SINK BATH. SOME NEW CARPET AND SOME REFRESHED CARPETED FLOORS. ONE CAR GARAGE AND SCREENED PORCH. MATURE MANICURED LANDSCAPING THAT DELIGHT THE SENSES ALL CARED FOR BY THE HOA. WORRY FREE LIVING AT ITS BEST CAN BE ENJOYED IN THIS WARM AND QUIET NEIGHBORHOOD WITH LOTS OF GUEST PARKING AND VERY LITTLE TRAFFIC AS THE THREE RESIDENTIAL STREET WIND THROUGH PLANTINGS, TREES AND BUSHES AND END IN CUL DE SACS. THERE ARE ACTIVITIES CONDUCTED BY VOLUNTEERS WHO ARE DELIGHTFUL AND FRIENDLY NEIGHBORS. CLOSE PROXIMITY TO SHOPPING, ENTERTAINMENT, RESTAURANTS, ETC."
c4aa942d-a0f2-4117-b055-de49daf6b6fa,"Buy this foreclosure deal the right way. Jump on this HOT deal. Based on the data provided to Auction.com, we believe this property will have high return potential. Start by visiting our site, then login or create a free account, and save this property to receive important alerts. Well let you know if the Est. Credit Bid has posted, when the property has cleared for sale, is postponed or canceled, and the propertys winning bid amount if it sells. Auction.com is your source for 30,000+* discounted foreclosure and bank-owned properties and auction events nationwide. Find the best deals in your market now. *Based on data from August 2019."
fd77c9d1-bea9-4fb7-bfe1-870cd1f2be08,"Come fall in love with this spacious 4 bed/2 bath solid brick home in Lampeter-Strasburg SD. The sizable lot extends the entire way back to Lyndon Ave and includes a 1 car detached garage and a large 2 car+ outbuilding along Lyndon Ave which makes it perfect for anyone that wants ample outbuilding space. The inside of the home feels very roomy and has high ceilings which give the home and open, airy concept. Complete with a foyer and mudroom as well as a large side porch. Beautiful hardwood floors under all rugs/carpet! The recently renovated kitchen offers gorgeous granite counter tops, a double sink, a sophisticated tile backsplash and custom rustic open shelving. Packed with little bonuses like tucked away trash can storage, SS roll out shelving, lots of cabinet space and ample natural light. Traditional original touches like the built in China cabinet in the dining room give the home a classic yet modern farmhouse theme. Theres even a laundry chute (currently covered by a rug in the upstairs bedrm) The 4th bedroom offers access to a beautiful balcony and access to the attic. The attic space is enormous, offers tons of storage (even a cedar closet), and could easily be finished. They certainly dont make them like they used to! Schedule your showing today."
743f1ef5-0e29-40fc-b2a5-b8dbe57d91cf,"1820s stone farmhouse sitting on a very secluded lot in rural Lancaster County, boasting over 60 acres of beautiful property. The home sits back off the main road, and is nestled along the Pequea Creek. Inside is 4 bedrooms, 2 bathrooms, and is historically updated. Interior has large rooms, with and updated kitchen to enjoy. The property contains a 5000 sq. ft barn, currently used as a winery and event space. The barn has room for wine making, formal dining room, offices, and bathrooms for any event. In the rear of the property is an additional house for further income. A large garage for parking vehicles and storage sits nears the main home. An ideal property for someone that loves rural Lancaster County!Due to Governor Tom Wolfs mandate regarding COVID-19, we are currently unable to allow any in-person showings of our listed properties. Contact your agent for more information."
d4b07826-61da-4d5e-ad08-1cb089f54b54,"Amazingly and totally renovated (in June 2018) farm house circa 1800 with outbuildings and a pool is being offered for sale. In the Hayward Heath neighborhood in Lampeter-Strasburg School District, this home is truly unique. From the outside, all of the old farm house charm is visible; complete with small barn, slate roof, two porches and a fire pit in a large patio. The barn has plenty of storage for yard tractors and mowers and there is a one vehicle garage attached to it. Youll notice the attached three car garage that is oversize and has an unfinished storage area above it. The large deck with electronic awning is made of durable trex decking. As you enter the home, youll feel like youve left the old farm house and walked into a brand new home. Engineered hardwood floors are throughout the first floor. A large family room (fireplace isnt in use, but could be) is accessible to the second floor by one of the three staircases in this home. The gourmet kitchen is breathtaking. Monogram appliances, custom cabinetry, built in appliances, a huge center island with seating and a beautiful dark back splash that accents the light kitchen. This kitchen is a chefs dream. A large dining room will accommodate a large family get together or party. A formal living room with a second fireplace (not currently used) is off of the dining room. Youll pass by the second of the three staircases. Located off of the kitchen is the large laundry room with sink and storage. Finally, on the first floor is the first bedroom (currently used as an office) which also has engineered hard wood floors. We move to the second floor (via the third staircase) to find four more spacious bedrooms. One point of note is that this home has a Master Bedroom as well as an en suite! You guessed it. Two master bedroom areas! The en suite has a oversize tile shower and tile floors and a wonderfully current dark gray theme. The Master Bedroom Suite has one of the most handsomely renovated bathrooms. A large, European walk in shower surrounded in glass, a soaking tub, separate his and hers vanities and access to the changing room. This home really has it all. 1.46 acres surrounded by a wonderful neighborhood! There are seven bedrooms in case you have family or friends that need to stay the night. And on top of that, it has well water, so there is no water bill! Schedule your showing today! (Formal living room and one bedroom not pictured. They are being used as staging rooms for the moving boxes!)"
7888ef6d-71a7-4225-9d59-07076b8404a6,"PRICED TO SELL! So many opportunities for this unique multi building, multi use property. Featuring a luxurious large circa1900 wood-framed farmhouse (2950 s.f.), a separate 2900 sq ft modern, one story brick office building, a detached 3+ car garage and a 2 story timber-framed barn. Floor plans of each structure are available upon an email request (must provide complete name, address and telephone number) Work & live on this 1 acre property w/ farmland view, or use portions of the property and rent out the remainder. Willing to negotiate sale price based on front office lease."
49fd692e-c708-4ada-b704-9aab855899bb,"Immaculate Home overflowing with modern amenities on a private wooded 2.9-acre lot in Lampeter-Strasburg School District. This decadent home boasts over 7,000 sq. ft. of finished living space including 6 bedrooms, 5 full baths, and 1 half bath. Warm walnut floors welcome you inside the double door front entry and continue into the well-appointed kitchen with dual appliances, ornate custom cabinetry, and generously sized island with granite top. The expansive 22x37 Great Room with coffered ceiling and cozy gas stove provides an abundance of space and gorgeous woodland views from every window. There is no shortage of areas to entertain; quaint teas can be hosted in the Morning Room, dinner parties in the lovely formal Dining Room, and large casual cookouts are a breeze on the expansive 1,000 sq. ft. Teak deck accentuated with a delightful pergola and gazebo. This stately home also offers a rich oak library with built-in bookcases, rolling ladder, and marble flanked gas fireplace with handsome mantle. Six bedrooms and 3 full baths occupy the 2nd floor. At the heart of the 2nd floor is the luxurious Master Suite with beautifully crafted mantle and gas fireplace, his and her walk-in closets, extra large jetted tub, dual vanity, and walk-in shower. The West Wing of the 2nd floor hosts two private bedrooms with full bath, laundry room, and separate staircase. In the spacious daylight lower level, a comfortable family room, full kitchen, full bath, office, workshops, and Redwood sauna round out the finished living space. Looking for room to store your RV or boat? This tremendous 3-car garage with epoxy floor and full bath has additional space to house a 38 RV or other toys. Stately and Grand are a few words that will come to mind when you enter this magnificent home!"
5bcfa109-d9d3-4088-9e29-898beec6ae22,"Buy this foreclosure deal the right way. Visit us at Auction.com, then login or create a free account to save this property and receive important alerts. Well let you know if the Est. Credit Bid has posted, when the property has cleared for sale, is postponed or canceled, and the propertys winning bid amount if it sells. Auction.com is your source for 30,000+* discounted foreclosure and bank-owned properties and auction events nationwide. Find the best deals in your market now. *Based on data from August 2019."
0c6b1659-7aa6-4c44-a4cc-aab7e77eaf9c,"To be built, Keystone custom homes, come build your dream home. This is the Andrews model, starting at $332,367. Photos are to show you what this home could be. Many home choices, including 4 bedrooms models."
39bed24a-2eeb-44e9-b881-ac036d90c88a,"Need to see this updated Semi in Willow Street, New Kitchen Cabinets , with Island and Granite counter tops, All new appliances , New interior doors and hardware, Updated Bathroom and powder room, replacement windows, new carpet and vinyl laminate flooring . New roof in 2014. Large family room off the kitchen for relaxing and entertaining. Relax on the covered patio, off the dining area and kitchen. This property is ready to go just move in and enjoy ."
00b065e5-ba1e-47d0-a7c6-14b643c1161d,"The MacPherson by Garman Builders, Inc. is a three-story, 3 bedroom, 1.5 bathroom townhome located in Willow Street, PA. The first floor features the laundry in an unfinished storage area, foyer, and access to the one car garage. The second floor features a kitchen with an island, living room, dining room, and powder room. The third floor features a master bedroom with a spacious walk-in closet. Two other bedrooms and full bathroom are also featured on the third floor."
ad2047a7-0eae-44a7-b5d4-e36a9a2addf6,"*Motivated Sellers* Creating the perfect Bed and Breakfast experience in historic Lancaster County for over 33 years. The possibilities are endless.The 3,500 square feet of living space in the main house offers four well appointed en suite guest rooms with fireplaces, two en suite owners rooms, a living room with 11.5 ft ceilings and floor to ceiling built in book shelves, a brick and granite kitchen, large 4~ x 8~ pantry closet, owners den with patio entrance/gas fireplace/powder room/laundry room with linen storage & folding counter, 13 x 9 fully operational greenhouse. Each guest room has it~s own personality whether it is romantic characteristics or rustic cabin charm. Mechanical qualities include central A/C, water softener, water pressure booster, and new 275 gallon fuel tank & stainless steel chimney liner. A 588 square foot two bedroom country cottage with gas fireplace also occupies a piece of the nearly one acre lot. The property is professionally and personally landscaped with several gardens including a fenced in raised bed garden, two level treehouse w/spiral slide, firepit, horseshoe pits, and Triskele Labyrinth. The three bay garage has an abundance of storage space for three vehicles and an attached 107 sq ft garden/tool shed. The garage also has a 237 sq ft enclosed porch and 36 x 12 deck in the rear providing the ideal opportunity for intimate events. Century old trees include Pecan, Black Walnut, and Blue Spruce. Southern Magnolia Trees, and Shag Bark Birch reside here as well. Parking area has space for 7 vehicles and there is nearby parking available for travelers with large trailers or campers. Located less than 5 miles south of Lancaster City, there is easy access to all area attractions and public transportation including the Amtrak station. There is plenty of potential to increase the guest capacity of the Inn by transforming the unfinished attic space or splitting the country cottage into two units. Total package includes buildings & property, furnishings, fixture & equipment, goodwill, and training. Further business details available to potential buyers."
c0135a1b-879b-4b53-ac46-c02591e6dfb7,"Beautiful, generous sized lot with sweeping farmland views and wooded area at back of lot. Dont miss out on the opportunity to build your custom, dream home with award winning builder, Custom Home Group! Located in the Lampeter-Strasburg school district with easy access to Rte 30."
60cf2075-6146-4c74-bd30-359f5f147766,"Ideal for those desiring first floor living -the Cardinal end villa home is constructed by Millfield, Lancaster Countys premium quality home builder for over 30 years. This is the LAST Cardinal villa home to be built in Summerfield. Enjoy sitting on the brick patio looking out at the farm view. This lovely home features an Owners Suite on the first floor with large walk-in closet. It also features an open layout with a large living room and dining room combo, cathedral ceiling in LR, 2 additional bedrooms with the 2nd on the 1st floor and the 3rd on the 2nd floor, 3 full baths, spacious kitchen with plenty of cabinet space and a pantry, 2-car garage as well as a large attic/storage space. Home construction just began. With current conditions as they are, material manufacturing and building time is taking longer than normal; therefore, the home is estimated for a January 2021 closing time-frame. There is still time to select your own finishes! Dont miss out on the LAST NEW VILLA home in Summerfield which is located in a quiet country setting minutes from conveniences and downtown Lancaster!"
ef0badd3-180a-44f6-be06-1c5c27e854a3,"FALCON interior townhome features 3 bdrm, 2.5 bath, open floor plan, laundry room, archway into kit from LR, breakfast nook & seating area, maple cabinetry, GE range, DW & microwave and pantry in kit, large owners suite w/walk-in closet, separate bath w/5 shower & vanity, 2-car oversized garage, unfinished bonus area off the foyer for finishing or storage. Optional 10x21 deck (not included in price at this time) great for outdoor living with lovely country views! No homes are built behind this unit. Summerfield is in a serene country setting while close to conveniences and minutes to downtown Lancaster and Millersville. Home construction is expected to begin in a couple months with ESTIMATED Jan/Feb 2021 delivery! Ask agent about current Builder incentive. Still time to select your interior color finishes!"
a7c007ab-5c08-4213-85e6-d1dd422725d5,What a great opportunity to build your own home using the builder of your choice. As you turn onto peace lane you can start to relax after a long day. This quiet location is far enough from the business of life but close to all the services and support a home needs.
3a82bc7f-3e1d-4d50-b273-0998f46ad2fe,"Currently set as a Garman Builders MODEL Home. Cannot Settle on this home until December 16, 2020.The MacPherson by Garman Builders, Inc. is a 3 bedroom, 2.5 bathroom townhome located at Penn Grant. The first floor features a living room and a combination kitchen/dining space. The kitchen features upgraded granite countertops, Hardwood flooring, and an island. The second floor features a master bedroom with private bathroom and two other bedrooms and bath. The laundry is located in the basement. *This is our model home and currently not available for sale."
9756389c-a957-4269-95fd-74dcd681fcdb,Detached home near Willow Street with additional income-producing commercial lot! Hardwood floors in Living and Dining room. Small eat-in Dining area in kitchen. 2BD 1BA upstairs plus a pass-thru area for extra space. Partially finished basement and additional storage area. Located on a great 0.11 acre lot and currently rented for $1175 per month. The additional 0.70 Acre parcel is currently rented at $1100 per month as a car lot.
cfed1a11-1ff3-43c7-ab2e-60f931472d8a,"The Berkley by Garman Builders, Inc. is a great townhome with 3 bedrooms, 1.5 bathrooms with an optional Master Bathroom, and an attached garage. The main floor features the living room, kitchen with an island, dining room, powder room, and has an optional laundry closet. The top floor features the bedrooms and bathrooms. The bottom floor has the garage, foyer, and extra storage space."
b6f22d09-067e-40d1-8cfc-90c751d14d8b,Looking for that quiet place? Here is a large lot where you can build your own dream home without a builder tie in. This location is close enough to shopping and support services yet far enough to be quiet. Look for wildlife when you visit.
8abe9cdf-15b1-4fca-9978-365cb0929d7f,"Great location just minutes to Lancaster in Lampeter Strasburg School District. Mostly wooded lot offers the perfect spot for a full daylight, walk-out basement. Any builder. Plot plan included under documents. For GPS, lot located next to 130 Herr Ave, Lancaster PA 17602."
c2317ad6-ac92-43f1-a55c-b5d1897a37fc,"Custom built home by Metzler Home Builders. Home is Under roof. Buyer can choose all finishes. 1st floor Master Suite with Cathedral ceiling, Gas Fireplace, 2-Car Garage. Energy efficient gas heat. Granite counters, Luxury Vinyl Plank flooring or Engineered Hardwood floors. Nestled in a beautifully planned community with lighted streets, picnic pavilion, grilling patio, 4 acres of woods, walking path. Minutes from Millersville & downtown Lancaster. Easy access to Route 741, 222 and 30."
5ea27040-999e-4a67-9ebd-a17b1107d50e,"The MacPherson by Garman Builders, Inc. is a great townhome with 3 bedrooms, 1.5 bathrooms with an optional Master Bathroom, and an attached garage. The main floor features the living room, kitchen with an island, dining room, powder room, and has an optional laundry closet. The top floor features the bedrooms and bathrooms. The bottom floor has the garage, foyer, and extra storage space."
687ea3f7-57f8-41b9-bc2e-e53a8bd157b8,"A Corner Lot with mobile office currently used as an auto sales lot. 15,000 Traffic Count. Ask agent about available contiguous properties."
2c35dc55-6a71-4f1e-ab5c-b6039958874c,"The Jefferson by Garman Builders, Inc. is a two-story townhome with 3 bedrooms, 2.5 bathrooms, and an attached garage. The first floor features the foyer, powder room, family room, dining room, and kitchen with a pantry and island. The second floor has the master suite with walk-in-closets, 2 additional bedrooms, a fill bathroom, and laundry room."
b02b242c-453e-44f9-a669-fdc870d2b36c,Looking for that quiet spot? Use your own builder to build your dream home! This lot has a place to listen to the stream and relax. The location is close enough to the things you need to run a home yet far enough away from it all.
ea433e3c-3b65-40c5-af1d-8a6acfc51314,"Custom built home by Metzler Home Builders. Home is Under roof. Buyer can choose all finishes. Master Suite, Gas Fireplace, 2-Car Garage. Energy efficient gas heat. Granite counters, Choose Luxury Vinyl Plank flooring or Engineered Hardwood. Nestled in a beautifully planned community with lighted streets, picnic pavilion, grilling patio, 4 acres of woods, walking path. Minutes from Millersville & downtown Lancaster. Easy access to Route 741, 222 and 30."
c41b32b1-e98f-4199-b17c-fbd467ddb6ca,Looking for that quiet place? Here is a large lot where you can build your own dream home without a builder tie in. This location is close enough to shopping and support services yet far enough to be quiet. Look for wildlife when you visit.
0d14683d-d4fc-492e-952f-8b82fa377151,"Custom built home by Metzler Home Builders. Home is Under Roof. Buyer can choose all finishes. Master Suite, Gas Fireplace, 2-Car Garage. Energy efficient gas heat. Granite counters, Choose Luxury Vinyl Plank flooring or Engineered Hardwood. Nestled in a beautifully planned community with lighted streets, picnic pavilion, grilling patio, 4 acres of woods, walking path. Minutes from Millersville & downtown Lancaster. Easy access to Route 741, 222 and 30."
8590c3c9-d21c-4a87-8cc7-d1b278e419fc,"Unsurpassed setting, beautifully well maintained home in a super convenient location. Lots of closet space, professionally done basement with built-ins. A MUST SEE."
16fa8be7-b684-4d0c-b2e4-a941d614c7b7,"Adorable well-kept home with new roof and furnace. Quiet, wonderful neighborhood on dead end street. Ready to move in. Fresh paint and new vinyl kitchen floor. Oversized 2-car garage with lots of storage above."
a4487eb2-2b66-47cb-b1dd-503dd3be3bfd,"This 673 square foot single family home has 1 bedrooms and 1.0 bathrooms. It is located at 2200 Millersville Rd Willow Street, Pennsylvania."
2a122b20-6b4a-476c-8312-212ac6f12b68,"This 1664 square foot single family home has 2 bedrooms and 2.0 bathrooms. It is located at 652 Millwood Rd Willow Street, Pennsylvania."
93ccbed0-3225-4910-b886-bbba8c6546a4,"Like new 2026 sq ft open floor plan in Willow Bend Farm. Large family room with exposed beams, gas fireplace. Eat-in kitchen with sliding doors to your private deck with gas hook-up for your grill. First floor office. Master bedroom suite features walk-in closet, bath with whirlpool & shower. Bright sunny bonus room on second floor for a sitting room, art or craft room."
755a8eb2-9d0f-46be-84e3-39ce402f4a29,"The Jefferson by Garman Builders, Inc. is a two-story townhome with 3 bedrooms, 2.5 bathrooms, and an attached garage. The first floor features the foyer, powder room, family room, dining room, and kitchen with a pantry and island. The second floor has the master suite with walk-in-closets, 2 additional bedrooms, a fill bathroom, and laundry room."
eea6cb19-edeb-4c21-b831-645e4e6fa16c,"Click on video icon to tour home now. Move right in! This beautifully maintained and expanded bi level features over 2,200 sf on the main level and over 500 sf in the lower level. Features 3 large main level bedrooms and an additional bedroom and full bath on the lower level. Also includes an updated kitchen, large formal dining room, a huge family room addition. Spacious master bedroom with private hottub room and abundant storage space in the basement and oversized 2 car garage."
10b92bac-8b77-42d3-90f3-21067dab0b3e,"The Berkley by Garman Builders, Inc. is a great townhome with 3 bedrooms, 1.5 bathrooms with an optional Master Bathroom, and an attached garage. The main floor features the living room, kitchen with an island, dining room, powder room, and has an optional laundry closet. The top floor features the bedrooms and bathrooms. The bottom floor has the garage, foyer, and extra storage space."
572b3382-da90-4b8e-9d5e-9cec819e9b06,"15 acre lot, great location for a home, land development plan in place, zoned commercial with great road frontage on Rt. 272 just South of Lancaster City."
3c661774-d452-4f0c-8cc7-80c976b45cc0,"The MacPherson by Garman Builders, Inc. is a great townhome with 3 bedrooms, 1.5 bathrooms with an optional Master Bathroom, and an attached garage. The main floor features the living room, kitchen with an island, dining room, powder room, and has an optional laundry closet. The top floor features the bedrooms and bathrooms. The bottom floor has the garage, foyer, and extra storage space."
e335e48a-9200-4d24-bb4d-682d945f2b8e,Adorable Cape Cod home on a corner lot in a quiet neighborhood in Willow Street. Nice screened-in porch to enjoy summer evenings. Two bedrooms on the 1st floor. Laundry in basement with hook-ups to move into the garage. One-year Home Warranty and 100% Money Back Guarantee included.
cf88dc7d-638e-42d6-b7c1-cdba53dfc005,"Need to see this updated Semi in Willow Street, New Kitchen Cabinets , with Island and Granite counter tops, All new appliances , New interior doors and hardware, Updated Bathroom and powder room, replacement windows, new carpet and vinyl laminate flooring . New roof in 2014. Large family room off the kitchen for relaxing and entertaining. Relax on the covered patio, off the dining area and kitchen. This property is ready to go just move in and enjoy ."
feb31cc8-1192-48dd-814d-ab4c18da93fb,"Need to see this updated Semi in Willow Street, New Kitchen Cabinets , with Island and Granite counter tops, All new appliances , New interior doors and hardware, Updated Bathroom and powder room, replacement windows, new carpet and vinyl laminate flooring . New roof in 2014. Large family room off the kitchen for relaxing and entertaining. Relax on the covered patio, off the dining area and kitchen. This property is ready to go just move in and enjoy ."
