address,city,state,postal_code,price,facts and features,real estate provider,url,title
,Columbia,PA,17512,"$145,000","None bds, None ba ,None sqft",Keller Williams Elite,https://www.zillow.com/homedetails/951-Plane-St-Columbia-PA-17512/104367617_zpid/,Lot / Land for sale
,Columbia,PA,17512,"$159,900","None bds, None ba ,None sqft",Charles & Associates RE,https://www.zillow.com/homedetails/504-Kinderhook-Rd-Columbia-PA-17512/104379646_zpid/,Lot / Land for sale
,Columbia,PA,17512,"$295,000","None bds, None ba ,None sqft",Bennett Williams Realty Inc,https://www.zillow.com/homedetails/750-N-3rd-St-Columbia-PA-17512/104370695_zpid/,Lot / Land for sale
,Columbia,PA,17512,,"3 bds, None ba ,1600 sqft",Hudson & Marshall,https://www.zillow.com/homedetails/532-N-3rd-St-Columbia-PA-17512/9689629_zpid/,Auction
,Columbia,PA,17512,"$214,532","0 bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/40-Sylvan-Retreat-Rd-4-Columbia-PA-17512/2116968781_zpid/,Lot / Land for sale
,Columbia,PA,17512,,"3 bds, 1.0 ba ,1677 sqft",Auction.com,https://www.zillow.com/homedetails/52-S-8th-St-Columbia-PA-17512/54221470_zpid/,Auction
,Conestoga,PA,17516,"$399,900","5 bds, 3.0 ba ,3208 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/3688-River-Rd-Conestoga-PA-17516/9768853_zpid/,House for sale
,Conestoga,PA,17516,"$245,000","5 bds, 3.0 ba ,2170 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1141-Letort-Rd-Conestoga-PA-17516/9768672_zpid/,House for sale
,Conestoga,PA,17516,"$250,000","3 bds, 2.0 ba ,2100 sqft",Keller Williams Keystone Realty,https://www.zillow.com/homedetails/81-Run-Valley-Rd-Conestoga-PA-17516/9781788_zpid/,House for sale
,Conestoga,PA,17516,"$199,000","2 bds, 2.0 ba ,1263 sqft",,https://www.zillow.com/homedetails/166-Silver-Mine-Rd-Conestoga-PA-17516/9781824_zpid/,For sale by owner
,Conestoga,PA,17516,"$399,900","4 bds, 3.0 ba ,3244 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/4-Silver-Mine-Rd-Conestoga-PA-17516/9781477_zpid/,House for sale
,Conestoga,PA,17516,"$59,900","2 bds, 2.0 ba ,980 sqft",Country Home Real Estate,https://www.zillow.com/homedetails/58-Penn-Dr-Conestoga-PA-17516/54222295_zpid/,Home for sale
,Conestoga,PA,17516,"$1,550,000","4 bds, 5.0 ba ,7155 sqft",Charles & Associates RE,https://www.zillow.com/homedetails/415-Hilltop-Dr-Conestoga-PA-17516/2079227378_zpid/,House for sale
,Conestoga,PA,17516,"$179,900","None bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/201-Highville-Rd-Conestoga-PA-17516/104370821_zpid/,Lot / Land for sale
,Conestoga,PA,17516,"$590,000","None bds, None ba ,None sqft",Younger Realty Group,https://www.zillow.com/homedetails/Green-Hill-Rd-Conestoga-PA-17516/104387805_zpid/,Lot / Land for sale
,Conestoga,PA,17516,"$99,900","None bds, None ba ,None sqft",RL Hershey Custom Homes,https://www.zillow.com/homedetails/0-Shenk's-Ferry-Rd-LOT-3-Conestoga-PA-17516/2097053367_zpid/,Lot / Land for sale
,Conestoga,PA,17516,"$124,900","None bds, None ba ,None sqft",Heroes Real Estate,https://www.zillow.com/homedetails/21-Buck-Run-Rd-LOT-2-Conestoga-PA-17516/2084138224_zpid/,Lot / Land for sale
,Conestoga,PA,17516,"$114,900","None bds, None ba ,None sqft",RL Hershey Custom Homes,https://www.zillow.com/homedetails/0-Shenks-Ferry-Rd-LOT-1-Conestoga-PA-17516/2097053713_zpid/,Lot / Land for sale
,Conestoga,PA,17516,"$99,500","None bds, None ba ,None sqft",Chris Habecker Real Estate,https://www.zillow.com/homedetails/Colemanville-Church-Rd-Conestoga-PA-17516/104390547_zpid/,Lot / Land for sale
,Conestoga,PA,17516,"$154,900","None bds, None ba ,None sqft",Keller Williams Elite,https://www.zillow.com/homedetails/34-Fawn-Ct-LOT-8B-Conestoga-PA-17516/2080228743_zpid/,Lot / Land for sale
,Conestoga,PA,17516,"$109,900","None bds, None ba ,None sqft",Keller Williams Elite,https://www.zillow.com/homedetails/76-Grandview-Ln-34-Conestoga-PA-17516/2093228455_zpid/,Lot / Land for sale
,Conestoga,PA,17516,"$119,900","0 bds, None ba ,None sqft",Keller Williams Elite,https://www.zillow.com/homedetails/12-Grandview-Ln-Conestoga-PA-17516/104370057_zpid/,Lot / Land for sale
,Conestoga,PA,17516,"$179,900","None bds, None ba ,None sqft",Keller Williams Elite,https://www.zillow.com/homedetails/387-Natures-Way-Conestoga-PA-17516/2088337544_zpid/,Lot / Land for sale
,Conestoga,PA,17516,"$104,900","None bds, None ba ,None sqft",RL Hershey Custom Homes,https://www.zillow.com/homedetails/0-Shenk's-Ferry-Rd-LOT-2-Conestoga-PA-17516/2097053445_zpid/,Lot / Land for sale
,Conestoga,PA,17516,,"3 bds, 2.0 ba ,1964 sqft",,https://www.zillow.com/homedetails/10-Woodcrest-Rd-Conestoga-PA-17516/9692095_zpid/,Pre-foreclosure / Auction
,Denver,PA,17517,,"4 bds, 4.0 ba ,3454 sqft",Auction.com,https://www.zillow.com/homedetails/22-Egret-Cir-Denver-PA-17517/9686008_zpid/,Auction
,Denver,PA,17517,,"3 bds, 2.0 ba ,2604 sqft",Auction.com,https://www.zillow.com/homedetails/208-Fausnacht-Dr-Denver-PA-17517/54222832_zpid/,Auction
,Denver,PA,17517,,"2 bds, 1.0 ba ,1152 sqft",Auction.com,https://www.zillow.com/homedetails/27-Bill-Dr-Denver-PA-17517/9686163_zpid/,Auction
,Denver,PA,17517,"$119,900","2 bds, 1.0 ba ,960 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/513-Locust-St-Denver-PA-17517/9694034_zpid/,House for sale
,Denver,PA,17517,,"2 bds, 1.0 ba ,1088 sqft",,https://www.zillow.com/homedetails/34-N-2nd-St-Denver-PA-17517/9694372_zpid/,Pre-foreclosure / Auction
,Denver,PA,17517,"$139,900","0 bds, None ba ,2422 sqft",Kingsway Realty,https://www.zillow.com/homedetails/34-34-36-N-King-St-Denver-PA-17517/2080919019_zpid/,Apartment for sale
,Denver,PA,17517,"$149,900","0 bds, None ba ,None sqft",Kingsway Realty,https://www.zillow.com/homedetails/0-Netzley-Dr-Denver-PA-17517/2111772466_zpid/,Lot / Land for sale
,Denver,PA,17517,,"3 bds, 1.0 ba ,779 sqft",,https://www.zillow.com/homedetails/1280-Kramer-Mill-Rd-Denver-PA-17517/54219354_zpid/,Pre-foreclosure / Auction
,Denver,PA,17517,,"2 bds, 1.0 ba ,1674 sqft",,https://www.zillow.com/homedetails/1244-Reading-Rd-Denver-PA-17517/9680941_zpid/,Foreclosed
,Denver,PA,17517,,"3 bds, 1.5 ba ,732 sqft",,https://www.zillow.com/homedetails/219-Fausnacht-Dr-Denver-PA-17517/9694386_zpid/,Pre-foreclosure / Auction
,Denver,PA,17517,"$169,900","3 bds, 2.0 ba ,2249 sqft",Assist2Sell Smart Choice Realty,https://www.zillow.com/homedetails/426-Main-St-Denver-PA-17517/9694312_zpid/,Townhouse for sale
,Denver,PA,17517,,"3 bds, 1.0 ba ,730 sqft",,https://www.zillow.com/homedetails/415-Walnut-St-Denver-PA-17517/9694281_zpid/,Pre-foreclosure / Auction
,Denver,PA,17517,,"3 bds, 2.0 ba ,1496 sqft",,https://www.zillow.com/homedetails/860-Greenville-Rd-Denver-PA-17517/9688550_zpid/,Pre-foreclosure / Auction
,Denver,PA,17517,"$180,000","None bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/0-N-Reading-Rd-Denver-PA-17517/2096628238_zpid/,Lot / Land for sale
,Denver,PA,17517,,"3 bds, 2.0 ba ,2189 sqft",,https://www.zillow.com/homedetails/30-Rebecca-Dr-Denver-PA-17517/87897939_zpid/,Pre-foreclosure / Auction
,Denver,PA,17517,,"3 bds, 3.0 ba ,1166 sqft",,https://www.zillow.com/homedetails/56-Hawk-Valley-Ln-Denver-PA-17517/9681097_zpid/,Pre-foreclosure / Auction
,Denver,PA,17517,"$242,500","3 bds, 3.0 ba ,2795 sqft",RE/MAX Cornerstone,https://www.zillow.com/homedetails/104-Hawk-Valley-Ln-Denver-PA-17517/9681155_zpid/,Apartment for sale
,Denver,PA,17517,"$249,000","3 bds, 2.0 ba ,1320 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/9-Mockingbird-Dr-Denver-PA-17517/9686036_zpid/,House for sale
,Denver,PA,17517,"$259,900","4 bds, 3.0 ba ,2916 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/99-Hawk-Valley-Ln-Denver-PA-17517/9681154_zpid/,Condo for sale
,Denver,PA,17517,"$274,990","4 bds, 3.0 ba ,1819 sqft",Coldwell Banker Residential Brokerage-Wyomissing,https://www.zillow.com/homedetails/0-Cranberry-Cir-1-Denver-PA-17517/2079518762_zpid/,New construction
,Denver,PA,17517,"$274,990+","3 bds, 3.0 ba ,1819 sqft",Berks Homes,https://www.zillow.com/community/heatherwoods-singles/2079343200_zpid/,New construction
,Denver,PA,17517,"$281,990+","4 bds, 3.0 ba ,1909 sqft",Berks Homes,https://www.zillow.com/community/heatherwoods-singles/2079343201_zpid/,New construction
,Denver,PA,17517,"$282,990","3 bds, 2.0 ba ,1662 sqft",Coldwell Banker Residential Brokerage-Wyomissing,https://www.zillow.com/homedetails/0-Cranberry-Cir-3-Denver-PA-17517/2079518761_zpid/,New construction
,Denver,PA,17517,"$282,990+","3 bds, 2.0 ba ,1662 sqft",Berks Homes,https://www.zillow.com/community/heatherwoods-singles/2079343198_zpid/,New construction
,Denver,PA,17517,"$285,990","4 bds, 3.0 ba ,1910 sqft",Coldwell Banker Residential Brokerage-Wyomissing,https://www.zillow.com/homedetails/0-Cranberry-Cir-2-Denver-PA-17517/2079518764_zpid/,New construction
,Denver,PA,17517,"$285,990","4 bds, 3.0 ba ,2140 sqft",Coldwell Banker Residential Brokerage-Wyomissing,https://www.zillow.com/homedetails/0-Cranberry-Cir-4-Denver-PA-17517/2079518760_zpid/,New construction
,Denver,PA,17517,"$286,990+","4 bds, 3.0 ba ,2140 sqft",Berks Homes,https://www.zillow.com/community/heatherwoods-singles/2079343202_zpid/,New construction
,Denver,PA,17517,"$297,990+","4 bds, 3.0 ba ,2420 sqft",Berks Homes,https://www.zillow.com/community/heatherwoods-singles/2079343204_zpid/,New construction
,Denver,PA,17517,"$297,990","4 bds, 3.0 ba ,2420 sqft",Coldwell Banker Residential Brokerage-Wyomissing,https://www.zillow.com/homedetails/0-Cranberry-Cir-5-Denver-PA-17517/2082645178_zpid/,New construction
,Denver,PA,17517,"$298,990+","3 bds, 2.0 ba ,1900 sqft",Berks Homes,https://www.zillow.com/community/heatherwoods-singles/2079343203_zpid/,New construction
,Denver,PA,17517,"$299,900","5 bds, 4.0 ba ,3646 sqft",Infinity Real Estate,https://www.zillow.com/homedetails/20-Egret-Cir-Denver-PA-17517/9686007_zpid/,House for sale
,Denver,PA,17517,"$304,990","3 bds, 2.0 ba ,1900 sqft",Coldwell Banker Residential Brokerage-Wyomissing,https://www.zillow.com/homedetails/0-Cranberry-Cir-9-Denver-PA-17517/2082178224_zpid/,New construction
,Denver,PA,17517,"$305,990+","3 bds, 3.0 ba ,2294 sqft",Berks Homes,https://www.zillow.com/community/heatherwoods-singles/2079343205_zpid/,New construction
,Denver,PA,17517,"$305,990","3 bds, 3.0 ba ,2294 sqft",Coldwell Banker Residential Brokerage-Wyomissing,https://www.zillow.com/homedetails/0-Cranberry-Cir-6-Denver-PA-17517/2079518763_zpid/,New construction
,Denver,PA,17517,"$309,900","6 bds, 5.0 ba ,4172 sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/421-Main-St-Denver-PA-17517/2088283566_zpid/,House for sale
,Denver,PA,17517,"$309,900","6 bds, 5.0 ba ,4172 sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/421-423-Main-St-Denver-PA-17517/2078379890_zpid/,House for sale
,Denver,PA,17517,"$315,990+","4 bds, 3.0 ba ,2772 sqft",Berks Homes,https://www.zillow.com/community/heatherwoods-singles/2079343207_zpid/,New construction
,Denver,PA,17517,"$322,990","4 bds, 3.0 ba ,2772 sqft",Coldwell Banker Residential Brokerage-Wyomissing,https://www.zillow.com/homedetails/0-Cranberry-Cir-8-Denver-PA-17517/2082645180_zpid/,New construction
,Denver,PA,17517,"$334,990","4 bds, 3.0 ba ,2310 sqft",Berks Homes,https://www.zillow.com/homedetails/27-Heatherwood-Ln-LOT-32-Denver-PA-17517/2078756164_zpid/,New construction
,Denver,PA,17517,"$338,000+","4 bds, 3.0 ba ,2127 sqft",Landmark Homes,https://www.zillow.com/community/hawk-valley-estates/2084896555_zpid/,New construction
,Drumore,PA,17518,"$334,900","3 bds, 3.0 ba ,2100 sqft",Kingsway Realty,https://www.zillow.com/homedetails/0-Harmony-Ridge-Dr-Drumore-PA-17518/2078611206_zpid/,New construction
,Drumore,PA,17518,"$99,000","None bds, None ba ,None sqft",Kingsway Realty,https://www.zillow.com/homedetails/0-Harmony-Ridge-Dr-LOT-4-Drumore-PA-17518/2078612005_zpid/,Lot / Land for sale
,Drumore,PA,17518,"$95,000","None bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1760-Fern-Glen-Dr-Drumore-PA-17518/318319914_zpid/,Lot / Land for sale
,Drumore,PA,17518,"$99,000","4 bds, None ba ,2260 sqft",Kingsway Realty,https://www.zillow.com/homedetails/0-Harmony-Ridge-Dr-LOT-5-Drumore-PA-17518/2081148998_zpid/,Lot / Land for sale
,Drumore,PA,17518,"$899,000","4 bds, 3.0 ba ,4100 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/1813-River-Hill-Rd-Drumore-PA-17518/104384707_zpid/,House for sale
,Drumore,PA,17518,"$119,900","None bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1866-Rivervue-Dr-N-2B-Drumore-PA-17518/2084139735_zpid/,Lot / Land for sale
,East Earl,PA,17519,"$221,900","3 bds, 3.0 ba ,1952 sqft",Iron Valley Real Estate of Lancaster,https://www.zillow.com/homedetails/215-Red-Fern-Dr-East-Earl-PA-17519/119271267_zpid/,Apartment for sale
,East Earl,PA,17519,"$359,900+","4 bds, 3.0 ba ,2474 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2081527935_zpid/,New construction
,East Earl,PA,17519,"$373,900+","3 bds, 2.0 ba ,2272 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2079202182_zpid/,New construction
,East Earl,PA,17519,"$372,900+","4 bds, 3.0 ba ,2776 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2081527930_zpid/,New construction
,East Earl,PA,17519,"$357,900+","4 bds, 3.0 ba ,2318 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2081527927_zpid/,New construction
,East Earl,PA,17519,"$389,900+","4 bds, 3.0 ba ,3054 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2081527929_zpid/,New construction
,East Earl,PA,17519,"$387,900+","4 bds, 4.0 ba ,2992 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2081527933_zpid/,New construction
,East Earl,PA,17519,"$389,900","0 bds, None ba ,1200 sqft",Horning Farm Agency,https://www.zillow.com/homedetails/1111-1111-Main-St-E-1113-East-Earl-PA-17519/2078457364_zpid/,Apartment for sale
,East Earl,PA,17519,"$373,900+","4 bds, 3.0 ba ,2986 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2081365205_zpid/,New construction
,East Earl,PA,17519,"$408,900+","4 bds, 4.0 ba ,3070 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2081527934_zpid/,New construction
,East Earl,PA,17519,,"6 bds, 4.0 ba ,2704 sqft",,https://www.zillow.com/homedetails/1263-E-Earl-Rd-East-Earl-PA-17519/9700396_zpid/,Pre-foreclosure / Auction
,East Earl,PA,17519,"$340,900+","3 bds, 2.0 ba ,1880 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2081527931_zpid/,New construction
,East Earl,PA,17519,"$367,900+","4 bds, 3.0 ba ,2642 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2078892498_zpid/,New construction
,East Earl,PA,17519,"$393,900+","4 bds, 4.0 ba ,3052 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2081527928_zpid/,New construction
,East Earl,PA,17519,"$371,900+","4 bds, 3.0 ba ,2652 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2081527932_zpid/,New construction
,East Earl,PA,17519,"$420,000","3 bds, 3.0 ba ,2114 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1929-Barnett-St-East-Earl-PA-17519/9682234_zpid/,House for sale
,East Earl,PA,17519,,"3 bds, 2.0 ba ,1928 sqft",,https://www.zillow.com/homedetails/643-Maple-St-East-Earl-PA-17519/9682215_zpid/,Pre-foreclosure / Auction
,East Earl,PA,17519,"$49,900","None bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/256-Wildflower-Dr-LOT-49-East-Earl-PA-17519/2084139979_zpid/,Lot / Land for sale
,East Earl,PA,17519,"$49,900","0 bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/228-Red-Fern-Dr-LOT-48-East-Earl-PA-17519/2089304787_zpid/,Lot / Land for sale
,East Earl,PA,17519,"$49,900","0 bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/226-Red-Fern-Dr-LOT-47-East-Earl-PA-17519/2089306077_zpid/,Lot / Land for sale
,East Earl,PA,17519,"$49,900","0 bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/224-Red-Fern-Dr-LOT-46-East-Earl-PA-17519/2089306379_zpid/,Lot / Land for sale
,East Earl,PA,17519,"$49,900","0 bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/222-Red-Fern-Dr-LOT-45-East-Earl-PA-17519/2089307713_zpid/,Lot / Land for sale
,East Earl,PA,17519,"$49,900","0 bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/260-Wildflower-Dr-LOT-51-East-Earl-PA-17519/2089325947_zpid/,Lot / Land for sale
,East Earl,PA,17519,"$49,900","0 bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/258-Wildflower-Dr-LOT-50-East-Earl-PA-17519/2089326658_zpid/,Lot / Land for sale
,East Petersburg,PA,17520,"$115,000","None bds, None ba ,None sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/Morning-Thistle-Ct-LOT-28-East-Petersburg-PA-17520/2083908848_zpid/,Lot / Land for sale
,East Petersburg,PA,17520,"$115,000","None bds, None ba ,None sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/Wild-Lilac-Dr-LOT-23-East-Petersburg-PA-17520/2083912206_zpid/,Lot / Land for sale
,East Petersburg,PA,17520,"$115,000","None bds, None ba ,None sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/Wild-Lilac-Dr-LOT-10-East-Petersburg-PA-17520/2083920193_zpid/,Lot / Land for sale
,East Petersburg,PA,17520,"$115,000","None bds, None ba ,None sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/Wild-Lilac-Dr-LOT-11-East-Petersburg-PA-17520/2083920191_zpid/,Lot / Land for sale
,East Petersburg,PA,17520,"$115,000","None bds, None ba ,None sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/Morning-Thistle-Ct-LOT-37-East-Petersburg-PA-17520/2083908097_zpid/,Lot / Land for sale
,East Petersburg,PA,17520,"$115,000","None bds, None ba ,None sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/Morning-Thistle-Ct-LOT-36-East-Petersburg-PA-17520/2083908095_zpid/,Lot / Land for sale
,East Petersburg,PA,17520,"$115,000","None bds, None ba ,None sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/Crowfoot-Ln-LOT-45-East-Petersburg-PA-17520/2083908093_zpid/,Lot / Land for sale
,East Petersburg,PA,17520,"$116,500","None bds, None ba ,None sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/Wild-Lilac-Dr-LOT-12-East-Petersburg-PA-17520/2083920192_zpid/,Lot / Land for sale
,East Petersburg,PA,17520,"$116,500","None bds, None ba ,None sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/Morning-Thistle-Ct-LOT-39-East-Petersburg-PA-17520/2083908096_zpid/,Lot / Land for sale
,East Petersburg,PA,17520,"$117,500","None bds, None ba ,None sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/Oxtail-Cir-LOT-51-East-Petersburg-PA-17520/2083908062_zpid/,Lot / Land for sale
,East Petersburg,PA,17520,"$117,500","None bds, None ba ,None sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/Wild-Lilac-Dr-LOT-46-East-Petersburg-PA-17520/2083909521_zpid/,Lot / Land for sale
,East Petersburg,PA,17520,"$117,500","None bds, None ba ,None sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/Crowfoot-Ln-LOT-25-East-Petersburg-PA-17520/2083908852_zpid/,Lot / Land for sale
,East Petersburg,PA,17520,"$117,500","None bds, None ba ,None sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/Wild-Lilac-Dr-LOT-24-East-Petersburg-PA-17520/2083912082_zpid/,Lot / Land for sale
,East Petersburg,PA,17520,"$117,500","None bds, None ba ,None sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/Crowfoot-Ln-LOT-27-East-Petersburg-PA-17520/2083908851_zpid/,Lot / Land for sale
,East Petersburg,PA,17520,"$117,500","None bds, None ba ,None sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/Crow-Foot-Ln-LOT-40-East-Petersburg-PA-17520/2083908092_zpid/,Lot / Land for sale
,East Petersburg,PA,17520,"$117,500","None bds, None ba ,None sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/Wild-Lilac-Dr-LOT-13-East-Petersburg-PA-17520/2083920095_zpid/,Lot / Land for sale
